,index,Unnamed: 0,OBJID,RA,DEC,NVOTE,P_EL,P_CW,P_ACW,P_EDGE,P_DK,P_MG,P_CS,P_EL_DEBIASED,P_CS_DEBIASED,SPIRAL,ELLIPTICAL,UNCERTAIN,dr8_id,P_OTHER
6009,47826,47826,587731512617861232,03:05:48.21,-00:10:36.4,51,0.098,0.0,0.882,0.0,0.02,0.0,0.882,0.098,0.882,1,0,0,329113_3275,0.118
6010,47830,47830,588015508752761053,03:05:19.54,-00:20:41.4,34,0.147,0.0,0.824,0.029,0.0,0.0,0.853,0.147,0.853,1,0,0,329113_541,0.176
6011,47885,47885,588015508753678429,03:13:45.22,-00:14:29.2,37,0.027,0.0,0.946,0.0,0.0,0.027,0.946,0.027,0.946,1,0,0,329121_2535,0.054
6012,47946,47946,587731512620351626,03:28:11.68,-00:11:21.8,27,0.111,0.0,0.852,0.0,0.0,0.037,0.852,0.039,0.922,1,0,0,329136_3291,0.148
6013,47998,47998,588015508757020883,03:44:14.04,-00:22:06.7,31,0.065,0.032,0.871,0.0,0.032,0.0,0.903,0.009,0.957,1,0,0,329152_136,0.097
6014,48000,48000,588015508757020867,03:44:09.40,-00:21:36.6,40,0.0,0.025,0.975,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,329152_241,0.0
6015,48019,48019,587725074451464611,08:42:36.66,-00:13:51.5,63,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,329450_3902,0.0
6016,48020,48020,588848899891069247,08:42:27.27,-00:08:42.6,30,0.0,0.033,0.967,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,329450_6511,0.0
6017,48055,48055,588848899892707594,08:57:47.32,-00:11:59.9,34,0.029,0.0,0.971,0.0,0.0,0.0,0.971,0.029,0.971,1,0,0,329465_3960,0.029
6018,48116,48116,588848899894739232,09:16:26.32,-00:07:30.3,36,0.139,0.0,0.861,0.0,0.0,0.0,0.861,0.139,0.861,1,0,0,329484_4838,0.139
6019,48158,48158,587725074456576281,09:29:43.35,-00:18:16.3,25,0.0,0.0,0.96,0.04,0.0,0.0,1.0,0.0,1.0,1,0,0,329497_1413,0.04
6020,48283,48283,588848899898671412,09:52:20.35,-00:08:48.0,32,0.062,0.0,0.906,0.0,0.031,0.0,0.906,0.062,0.906,1,0,0,329520_4423,0.093
6021,48349,48349,587728948510654851,09:59:36.48,-00:19:18.3,55,0.018,0.0,0.945,0.0,0.0,0.036,0.945,0.005,0.958,1,0,0,329527_968,0.054
6022,48364,48364,588848899899719860,10:01:31.63,-00:10:27.3,49,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,329529_4031,0.0
6023,48403,48403,587728948511506650,10:07:44.83,-00:13:19.5,40,0.0,0.0,0.925,0.0,0.0,0.075,0.925,0.0,0.925,1,0,0,329535_2590,0.075
6024,48422,48422,587728948511768662,10:09:43.36,-00:17:38.5,24,0.042,0.0,0.875,0.083,0.0,0.0,0.958,0.016,0.984,1,0,0,329537_1657,0.125
6025,48489,48489,587728948512620721,10:17:43.99,-00:18:22.7,61,0.0,0.0,0.967,0.016,0.016,0.0,0.984,0.0,0.984,1,0,0,329545_1272,0.032
6026,48524,48524,587728948513275983,10:23:27.39,-00:13:25.7,46,0.065,0.0,0.804,0.13,0.0,0.0,0.935,0.015,0.985,1,0,0,329551_3071,0.195
6027,48588,48588,588848899903520799,10:36:14.29,-00:09:32.5,31,0.097,0.032,0.839,0.0,0.032,0.0,0.871,0.097,0.871,1,0,0,329564_3525,0.129
6028,48595,48595,587728948514848920,10:38:09.83,-00:13:14.8,32,0.0,0.0,0.969,0.031,0.0,0.0,1.0,0.0,1.0,1,0,0,329566_2522,0.031
6029,48596,48596,588848899903717574,10:38:24.48,-00:11:24.3,61,0.0,0.016,0.984,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,329566_3090,0.0
6030,48597,48597,588848899903783087,10:38:54.93,-00:11:15.4,54,0.074,0.0,0.815,0.074,0.019,0.019,0.889,0.015,0.946,1,0,0,329566_3160,0.186
6031,48664,48664,587728948515831943,10:47:16.33,-00:15:27.9,74,0.095,0.027,0.824,0.054,0.0,0.0,0.905,0.026,0.974,1,0,0,329575_2580,0.149
6032,48736,48736,588848899906404504,11:02:26.74,-00:10:01.6,30,0.0,0.0,0.933,0.0,0.033,0.033,0.933,0.0,0.933,1,0,0,329590_4193,0.066
6033,48743,48743,587722982807699585,11:03:49.37,-00:12:36.5,29,0.034,0.0,0.931,0.034,0.0,0.0,0.966,0.028,0.972,1,0,0,329591_3139,0.068
6034,48859,48859,587722982809534568,11:20:49.92,-00:12:41.2,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,329608_2804,0.0
6035,48924,48924,588848899909222572,11:28:32.71,-00:10:18.1,39,0.0,0.0,0.949,0.026,0.0,0.026,0.974,0.0,0.974,1,0,0,329616_3267,0.052
6036,48927,48927,587722982810517623,11:30:07.09,-00:15:42.8,33,0.0,0.061,0.939,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,329618_1827,0.0
6037,48955,48955,588848899910533226,11:40:11.44,-00:07:42.0,28,0.071,0.0,0.929,0.0,0.0,0.0,0.929,0.015,0.985,1,0,0,329628_4201,0.071
6038,49043,49043,588848899912433866,11:57:47.31,-00:11:07.2,26,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,329645_3535,0.0
6039,49210,49210,588848899915120772,12:22:11.19,-00:08:44.6,25,0.0,0.0,0.96,0.0,0.0,0.04,0.96,0.0,0.96,1,0,0,329670_4239,0.04
6040,49261,49261,587722982817529962,12:34:08.85,-00:21:19.1,42,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,329682_181,0.0
6041,49275,49275,588848899916693657,12:36:45.91,-00:07:39.9,32,0.031,0.031,0.906,0.031,0.0,0.0,0.969,0.027,0.973,1,0,0,329684_3766,0.062
6042,49425,49425,587722982821396706,13:09:28.54,-00:18:23.5,59,0.017,0.0,0.949,0.034,0.0,0.0,0.983,0.003,0.997,1,0,0,329717_1250,0.051
6043,49455,49455,587722982821724281,13:12:08.75,-00:14:20.5,44,0.0,0.023,0.955,0.0,0.023,0.0,0.977,0.0,0.977,1,0,0,329720_2512,0.023
6044,49474,49474,587722982822379684,13:17:59.58,-00:17:43.2,37,0.0,0.0,0.865,0.0,0.0,0.135,0.865,0.0,0.865,1,0,0,329725_838,0.135
6045,49548,49548,587722982823559383,13:28:53.51,-00:19:21.7,29,0.0,0.0,0.966,0.0,0.0,0.034,0.966,0.0,0.966,1,0,0,329736_1139,0.034
6046,49552,49552,587722982823624928,13:29:48.59,-00:17:39.0,33,0.0,0.0,0.939,0.061,0.0,0.0,1.0,0.0,1.0,1,0,0,329737_1476,0.061
6047,49654,49654,588848899924492505,13:48:17.41,-00:10:03.2,31,0.032,0.0,0.839,0.065,0.065,0.0,0.903,0.006,0.928,1,0,0,329756_4387,0.162
6048,49702,49702,587722982827163944,14:02:10.58,-00:14:10.4,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,329770_2991,0.0
6049,49722,49722,587722982827688093,14:06:32.63,-00:21:39.6,69,0.014,0.0,0.942,0.029,0.014,0.0,0.971,0.002,0.983,1,0,0,329774_263,0.057
6050,49741,49741,588848899926720594,14:08:31.61,-00:07:37.4,32,0.094,0.0,0.875,0.0,0.0,0.031,0.875,0.085,0.883,1,0,0,329776_5256,0.125
6051,49767,49767,588848899927179425,14:12:21.01,-00:09:27.7,26,0.038,0.0,0.846,0.115,0.0,0.0,0.962,0.005,0.995,1,0,0,329780_4064,0.153
6052,49795,49795,587722982828540257,14:14:43.54,-00:16:56.0,25,0.0,0.04,0.92,0.0,0.0,0.04,0.96,0.0,0.96,1,0,0,329782_1915,0.04
6053,49824,49824,588848899927507291,14:15:27.41,-00:11:06.7,59,0.085,0.017,0.864,0.034,0.0,0.0,0.915,0.085,0.915,1,0,0,329783_3850,0.119
6054,49924,49924,587722982830113139,14:29:09.79,-00:21:06.1,27,0.0,0.0,0.963,0.0,0.037,0.0,0.963,0.0,0.963,1,0,0,329797_460,0.037
6055,49927,49927,587722982830375059,14:30:58.48,-00:18:11.1,32,0.0,0.031,0.969,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,329798_1184,0.0
6056,49944,49944,588848899929276571,14:31:25.57,-00:08:30.2,65,0.077,0.0,0.831,0.077,0.0,0.015,0.908,0.012,0.972,1,0,0,329799_4467,0.169
6057,49952,49952,587722982830506292,14:32:25.49,-00:21:13.1,39,0.051,0.0,0.821,0.103,0.026,0.0,0.923,0.017,0.956,1,0,0,329800_411,0.18
6058,50039,50039,587722982832144786,14:47:43.66,-00:12:47.5,31,0.032,0.0,0.871,0.097,0.0,0.0,0.968,0.004,0.996,1,0,0,329815_3595,0.129
6059,50061,50061,587722982832668754,14:52:11.03,-00:15:22.0,30,0.0,0.0,0.967,0.033,0.0,0.0,1.0,0.0,1.0,1,0,0,329820_2333,0.033
6060,50084,50084,587722982833062291,14:56:05.64,-00:15:42.8,37,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,329824_2418,0.0
6061,50089,50089,587722982833127823,14:56:39.53,-00:21:19.4,29,0.0,0.034,0.828,0.034,0.034,0.069,0.897,0.0,0.897,1,0,0,329824_403,0.137
6062,50094,50094,587722982833324286,14:57:56.01,-00:13:43.2,23,0.0,0.0,0.913,0.087,0.0,0.0,1.0,0.0,1.0,1,0,0,329825_4208,0.087
6063,50218,50218,587722982835290632,15:16:23.34,-00:16:51.9,29,0.034,0.0,0.966,0.0,0.0,0.0,0.966,0.03,0.97,1,0,0,329844_2112,0.034
6064,50235,50235,587722982835749172,15:20:15.13,-00:19:04.2,57,0.0,0.0,0.982,0.018,0.0,0.0,1.0,0.0,1.0,1,0,0,329848_1195,0.018
6065,50251,50251,587722982836076841,15:23:11.24,-00:19:18.5,25,0.04,0.0,0.96,0.0,0.0,0.0,0.96,0.007,0.993,1,0,0,329851_973,0.04
6066,50337,50337,587722982837453152,15:36:02.38,-00:14:29.9,53,0.057,0.019,0.83,0.094,0.0,0.0,0.943,0.012,0.988,1,0,0,329864_3022,0.151
6067,50352,50352,588848899936813399,15:40:40.56,-00:09:33.6,35,0.029,0.0,0.886,0.086,0.0,0.0,0.971,0.029,0.971,1,0,0,329868_4839,0.115
6068,50387,50387,587722982838698001,15:47:04.31,-00:21:36.7,54,0.037,0.0,0.889,0.056,0.0,0.019,0.944,0.014,0.967,1,0,0,329875_209,0.112
6069,50393,50393,587722982838829513,15:48:37.17,-00:14:37.9,32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,329876_2498,0.0
6070,50441,50441,587730846887314278,20:51:35.33,-00:22:08.8,24,0.042,0.0,0.958,0.0,0.0,0.0,0.958,0.004,0.996,1,0,0,330179_157,0.042
6071,50459,50459,587731173305877305,20:53:42.11,-00:09:39.1,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,330181_5749,0.0
6072,50491,50491,587730846888035277,20:58:18.05,-00:20:19.6,69,0.029,0.014,0.884,0.029,0.014,0.029,0.928,0.023,0.934,1,0,0,330186_926,0.101
6073,50505,50505,587731173306663288,21:01:07.75,-00:11:42.6,38,0.053,0.0,0.921,0.026,0.0,0.0,0.947,0.053,0.947,1,0,0,330189_3994,0.079
6074,50523,50523,587730846888887066,21:05:57.24,-00:22:11.8,55,0.0,0.0,0.982,0.0,0.018,0.0,0.982,0.0,0.982,1,0,0,330193_64,0.018
6075,50551,50551,587731173307777774,21:11:19.96,-00:09:37.9,56,0.054,0.0,0.875,0.054,0.018,0.0,0.929,0.015,0.967,1,0,0,330199_7176,0.126
6076,50585,50585,587730846890525285,21:21:03.55,-00:17:19.1,55,0.036,0.018,0.873,0.036,0.018,0.018,0.927,0.006,0.957,1,0,0,330209_3176,0.108
6077,50608,50608,587730846891377212,21:28:51.94,-00:21:55.1,35,0.029,0.0,0.971,0.0,0.0,0.0,0.971,0.012,0.988,1,0,0,330216_273,0.029
6078,50614,50614,587730846891508346,21:29:50.63,-00:22:25.8,27,0.111,0.0,0.889,0.0,0.0,0.0,0.889,0.038,0.962,1,0,0,330217_27,0.111
6079,50633,50633,587731186187501967,21:30:00.40,-00:11:02.2,29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,330218_7057,0.0
6080,50766,50766,587734304339657224,22:01:43.91,-00:14:27.2,35,0.029,0.029,0.943,0.0,0.0,0.0,0.971,0.006,0.994,1,0,0,330249_4121,0.029
6081,50832,50832,587731186192613686,22:16:57.26,-00:08:23.2,33,0.0,0.0,0.909,0.091,0.0,0.0,1.0,0.0,1.0,1,0,0,330264_6229,0.091
6082,50851,50851,587734304342212853,22:25:14.49,-00:17:34.1,23,0.043,0.043,0.913,0.0,0.0,0.0,0.957,0.043,0.957,1,0,0,330273_2902,0.043
6083,50923,50923,587731186195497040,22:43:15.20,-00:07:58.7,33,0.0,0.0,0.909,0.0,0.0,0.091,0.909,0.0,0.909,1,0,0,330291_8041,0.091
6084,50975,50975,587734304345948330,22:59:06.17,-00:17:46.5,25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,330307_2245,0.0
6085,51028,51028,588015508728119338,23:20:07.44,-00:20:59.4,59,0.0,0.0,0.949,0.034,0.017,0.0,0.983,0.0,0.983,1,0,0,330328_502,0.051
6086,51033,51033,588015508728447099,23:23:13.78,-00:20:10.0,28,0.071,0.0,0.857,0.071,0.0,0.0,0.929,0.014,0.986,1,0,0,330331_1104,0.142
6087,51064,51064,587731186200674529,23:30:32.67,-00:08:13.9,23,0.0,0.043,0.957,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,330338_6749,0.0
6088,51080,51080,588015508729888889,23:36:00.54,-00:14:18.3,27,0.0,0.0,0.815,0.185,0.0,0.0,1.0,0.0,1.0,1,0,0,330344_4486,0.185
6089,51086,51086,588015508730151011,23:38:28.09,-00:19:24.7,66,0.015,0.0,0.955,0.03,0.0,0.0,0.985,0.015,0.985,1,0,0,330346_1489,0.045
6090,51098,51098,588015508730282134,23:39:51.59,-00:15:01.7,38,0.026,0.026,0.842,0.105,0.0,0.0,0.974,0.026,0.974,1,0,0,330347_3561,0.131
6091,51154,51154,587731186203557954,23:56:32.03,-00:08:47.1,31,0.065,0.0,0.839,0.0,0.032,0.065,0.839,0.018,0.881,1,0,0,330364_6152,0.162
6092,51182,51182,587731186204475676,00:05:19.41,-00:05:24.7,31,0.032,0.0,0.903,0.032,0.032,0.0,0.935,0.009,0.959,1,0,0,330373_986,0.096
6093,51303,51303,588015509272330332,00:26:47.95,+00:03:48.9,42,0.143,0.0,0.857,0.0,0.0,0.0,0.857,0.04,0.96,1,0,0,330394_5124,0.143
6094,51325,51325,588015509272723552,00:30:27.49,+00:00:46.1,59,0.0,0.0,0.847,0.0,0.051,0.102,0.847,0.0,0.847,1,0,0,330398_3847,0.153
6095,51372,51372,588015509273575581,00:38:21.22,+00:06:20.2,35,0.029,0.029,0.886,0.029,0.029,0.0,0.943,0.029,0.943,1,0,0,330406_6106,0.087
6096,51463,51463,588015509275541724,00:56:42.87,+00:06:01.9,35,0.057,0.0,0.943,0.0,0.0,0.0,0.943,0.02,0.98,1,0,0,330424_6486,0.057
6097,51481,51481,588015509275869189,00:59:19.95,+00:00:09.2,35,0.029,0.0,0.971,0.0,0.0,0.0,0.971,0.021,0.979,1,0,0,330427_3345,0.029
6098,51503,51503,587731512604295312,01:01:24.74,-00:03:07.3,65,0.092,0.0,0.831,0.077,0.0,0.0,0.908,0.02,0.98,1,0,0,330429_922,0.169
6099,51528,51528,587731512605016208,01:08:27.47,-00:05:15.6,69,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,330436_1154,0.0
6100,51535,51535,587731512605016138,01:08:10.90,-00:06:04.9,35,0.0,0.029,0.943,0.029,0.0,0.0,1.0,0.0,1.0,1,0,0,330436_614,0.029
6101,51568,51568,587731512605540489,01:13:01.97,-00:06:52.8,32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,330441_122,0.0
6102,51636,51636,588015509278097521,01:19:43.25,+00:03:11.6,30,0.033,0.0,0.833,0.067,0.067,0.0,0.9,0.007,0.924,1,0,0,330447_5332,0.167
6103,51662,51662,588015509278359711,01:22:01.72,+00:04:58.1,64,0.047,0.0,0.922,0.016,0.0,0.016,0.938,0.014,0.97,1,0,0,330450_5976,0.079
6104,51681,51681,588015509279080453,01:28:30.30,+00:00:14.5,33,0.0,0.0,0.939,0.03,0.0,0.03,0.97,0.0,0.97,1,0,0,330456_3118,0.06
6105,51702,51702,587731512608161873,01:36:53.31,-00:02:17.7,25,0.04,0.0,0.96,0.0,0.0,0.0,0.96,0.004,0.996,1,0,0,330464_2596,0.04
6106,51731,51731,588015509280522376,01:41:54.29,+00:07:23.6,33,0.091,0.03,0.848,0.0,0.03,0.0,0.879,0.091,0.879,1,0,0,330469_6602,0.121
6107,51805,51805,587731512610324707,01:57:00.58,-00:05:23.5,39,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,330485_1022,0.0
6108,51816,51816,587731512610586761,01:59:02.31,-00:05:33.5,32,0.125,0.0,0.812,0.062,0.0,0.0,0.875,0.071,0.929,1,0,0,330487_990,0.187
6109,51822,51822,588015509282685049,02:01:34.09,+00:04:04.2,35,0.0,0.0,0.829,0.114,0.057,0.0,0.943,0.0,0.943,1,0,0,330489_5288,0.171
6110,51832,51832,587731512610914392,02:02:12.34,-00:06:02.3,26,0.038,0.0,0.923,0.038,0.0,0.0,0.962,0.038,0.962,1,0,0,330490_79,0.076
6111,51846,51846,587731512611307664,02:05:52.09,-00:07:22.4,30,0.067,0.033,0.833,0.033,0.0,0.033,0.9,0.008,0.957,1,0,0,330493_92,0.133
6112,51855,51855,587731512611569827,02:07:53.85,-00:07:05.1,60,0.05,0.017,0.9,0.0,0.0,0.033,0.917,0.02,0.946,1,0,0,330495_152,0.083
6113,51988,51988,587731512616091792,02:49:39.96,-00:04:11.5,34,0.0,0.0,0.971,0.029,0.0,0.0,1.0,0.0,1.0,1,0,0,330537_1378,0.029
6114,51998,51998,588015509287993404,02:50:16.86,+00:05:31.2,46,0.0,0.0,0.978,0.0,0.0,0.022,0.978,0.0,0.978,1,0,0,330538_5378,0.022
6115,52006,52006,587731512616419422,02:52:27.95,-00:02:45.9,33,0.061,0.0,0.909,0.03,0.0,0.0,0.939,0.011,0.989,1,0,0,330540_1715,0.091
6116,52049,52049,587731512617730220,03:04:40.80,-00:07:12.4,26,0.0,0.0,0.962,0.0,0.0,0.038,0.962,0.0,0.962,1,0,0,330552_48,0.038
6117,52112,52112,587731512618778855,03:14:04.09,-00:00:29.5,25,0.0,0.0,0.92,0.04,0.0,0.04,0.96,0.0,0.96,1,0,0,330562_2349,0.08
6118,52119,52119,588015509290877116,03:16:48.71,+00:05:02.6,26,0.038,0.038,0.885,0.0,0.038,0.0,0.923,0.038,0.923,1,0,0,330564_3888,0.076
6119,52207,52207,587731512621531286,03:38:57.32,-00:02:22.4,30,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,330586_1881,0.0
6120,52256,52256,587725074988728465,08:46:24.47,+00:01:40.9,54,0.019,0.0,0.944,0.0,0.0,0.037,0.944,0.005,0.957,1,0,0,330894_2931,0.056
6121,52425,52425,588848899897360629,09:40:09.50,-00:01:53.3,58,0.034,0.0,0.897,0.069,0.0,0.0,0.966,0.008,0.992,1,0,0,330948_1953,0.103
6122,52449,52449,588848899897688200,09:42:58.73,-00:04:34.9,61,0.0,0.016,0.803,0.066,0.033,0.082,0.885,0.0,0.885,1,0,0,330950_772,0.181
6123,52490,52490,587725074995609782,09:49:19.08,+00:01:44.0,25,0.0,0.04,0.96,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,330957_2621,0.0
6124,52539,52539,587728949047394477,09:58:34.54,+00:04:08.0,29,0.0,0.0,0.828,0.103,0.069,0.0,0.931,0.0,0.931,1,0,0,330966_3298,0.172
6125,52551,52551,587728949047460065,09:59:16.66,+00:06:03.7,52,0.038,0.019,0.942,0.0,0.0,0.0,0.962,0.005,0.995,1,0,0,330967_4411,0.038
6126,52782,52782,587728949050998935,10:31:38.91,+00:07:26.3,73,0.027,0.0,0.904,0.0,0.014,0.055,0.904,0.011,0.92,1,0,0,330999_3569,0.096
6127,52814,52814,588848899903717585,10:38:25.51,-00:01:04.3,35,0.0,0.0,0.857,0.114,0.0,0.029,0.971,0.0,0.971,1,0,0,331006_1701,0.143
6128,52861,52861,587728949052637237,10:46:14.88,+00:03:00.9,23,0.043,0.0,0.826,0.087,0.0,0.043,0.913,0.032,0.925,1,0,0,331014_4015,0.173
6129,52899,52899,588848899905683620,10:56:05.45,-00:02:19.6,27,0.0,0.0,0.852,0.0,0.148,0.0,0.852,0.0,0.852,1,0,0,331024_1390,0.148
6130,52947,52947,588848899907059950,11:09:00.68,-00:05:37.6,49,0.0,0.0,0.98,0.02,0.0,0.0,1.0,0.0,1.0,1,0,0,331037_693,0.02
6131,52966,52966,587722983345488023,11:12:39.02,+00:03:58.4,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,331040_3164,0.0
6132,52992,52992,588848899907649786,11:14:17.08,-00:04:30.6,23,0.043,0.0,0.826,0.087,0.043,0.0,0.913,0.01,0.945,1,0,0,331042_978,0.173
6133,53056,53056,588848899908501654,11:21:41.10,-00:00:48.1,21,0.0,0.048,0.952,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,331049_2188,0.0
6134,53062,53062,588848899908567249,11:22:31.26,-00:01:01.8,26,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,331050_2165,0.0
6135,53110,53110,587722983347454050,11:30:42.29,+00:05:43.8,32,0.0,0.0,0.938,0.031,0.0,0.031,0.969,0.0,0.969,1,0,0,331058_3607,0.062
6136,53116,53116,588848899909550129,11:31:27.82,-00:05:52.6,60,0.0,0.0,0.983,0.0,0.0,0.017,0.983,0.0,0.983,1,0,0,331059_520,0.017
6137,53177,53177,588848899911712862,11:51:31.46,-00:03:03.7,31,0.097,0.0,0.871,0.0,0.032,0.0,0.871,0.083,0.885,1,0,0,331079_1508,0.129
6138,53178,53178,587722983349747835,11:51:36.28,+00:00:01.9,72,0.0,0.014,0.958,0.028,0.0,0.0,1.0,0.0,1.0,1,0,0,331079_2618,0.028
6139,53185,53185,588848899911712850,11:51:30.95,-00:04:39.9,31,0.0,0.0,0.968,0.0,0.0,0.032,0.968,0.0,0.968,1,0,0,331079_955,0.032
6140,53289,53289,588848899913416849,12:06:35.02,-00:01:52.8,79,0.0,0.0,0.962,0.0,0.0,0.038,0.962,0.0,0.962,1,0,0,331094_1713,0.038
6141,53378,53378,588848899915579619,12:26:41.69,-00:06:20.9,64,0.062,0.0,0.906,0.016,0.0,0.016,0.922,0.054,0.93,1,0,0,331114_264,0.094
6142,53389,53389,588848899916103897,12:31:10.76,-00:06:56.2,40,0.025,0.025,0.95,0.0,0.0,0.0,0.975,0.004,0.996,1,0,0,331119_110,0.025
6143,53422,53422,587722983354859645,12:38:03.37,+00:04:56.0,66,0.03,0.015,0.864,0.0,0.0,0.091,0.879,0.009,0.899,1,0,0,331126_4302,0.121
6144,53434,53434,587722983355383869,12:42:49.62,+00:01:27.2,36,0.111,0.0,0.833,0.028,0.028,0.0,0.861,0.111,0.861,1,0,0,331130_2528,0.167
6145,53445,53445,587722983355514966,12:44:14.51,+00:06:34.4,28,0.0,0.0,0.964,0.0,0.0,0.036,0.964,0.0,0.964,1,0,0,331132_4182,0.036
6146,53460,53460,588848899917873395,12:47:32.15,-00:01:39.4,30,0.0,0.0,0.933,0.067,0.0,0.0,1.0,0.0,1.0,1,0,0,331135_1686,0.067
6147,53464,53464,587722983355908308,12:47:55.07,+00:03:35.5,29,0.103,0.0,0.828,0.0,0.069,0.0,0.828,0.03,0.897,1,0,0,331135_3163,0.172
6148,53571,53571,587722983358857428,13:14:36.35,+00:03:59.6,39,0.077,0.0,0.872,0.0,0.026,0.026,0.872,0.024,0.923,1,0,0,331162_3717,0.129
